"","uid","species_group","cover"
"2043","HP.3.C.52.2015","sedge",14
"2044","HP.3.C.52.2015","woodrush",0
"2045","HP.3.C.7.2015","grass",21
"2046","HP.3.C.7.2015","herb",15
"2047","HP.3.C.7.2015","horsetail",0
"2048","HP.3.C.7.2015","moss",13
"2049","HP.3.C.7.2015","rush",49
"2050","HP.3.C.7.2015","sedge",2
"2051","HP.3.C.7.2015","woodrush",0
"2052","HP.3.C.73.2016","grass",39
"2053","HP.3.C.73.2016","herb",22
"2054","HP.3.C.73.2016","horsetail",0
"2055","HP.3.C.73.2016","moss",0
"2056","HP.3.C.73.2016","rush",28
"2057","HP.3.C.73.2016","sedge",14
"2058","HP.3.C.73.2016","woodrush",0
"2059","HP.3.C.74.2017","grass",32
"2060","HP.3.C.74.2017","herb",17
"2061","HP.3.C.74.2017","horsetail",0
"2062","HP.3.C.74.2017","moss",0
"2063","HP.3.C.74.2017","rush",36
"2064","HP.3.C.74.2017","sedge",14
"2065","HP.3.C.74.2017","woodrush",0
"2066","HP.3.C.82.2015","grass",35
"2067","HP.3.C.82.2015","herb",13
"2068","HP.3.C.82.2015","horsetail",0
"2069","HP.3.C.82.2015","moss",0
"2070","HP.3.C.82.2015","rush",30
"2071","HP.3.C.82.2015","sedge",17
"2072","HP.3.C.82.2015","woodrush",0
"2073","HP.3.C.88.2016","grass",14
"2074","HP.3.C.88.2016","herb",10
"2075","HP.3.C.88.2016","horsetail",0
"2076","HP.3.C.88.2016","moss",0
"2077","HP.3.C.88.2016","rush",23
"2078","HP.3.C.88.2016","sedge",5
"2079","HP.3.C.88.2016","woodrush",0
"2080","HP.4.A.19.2017","grass",50
"2081","HP.4.A.19.2017","herb",10
"2082","HP.4.A.19.2017","horsetail",0
"2083","HP.4.A.19.2017","moss",0
"2084","HP.4.A.19.2017","rush",12
"2085","HP.4.A.19.2017","sedge",11
"2086","HP.4.A.19.2017","woodrush",1
"2087","HP.4.A.2.2017","grass",45
"2088","HP.4.A.2.2017","herb",6
"2089","HP.4.A.2.2017","horsetail",0
"2090","HP.4.A.2.2017","moss",0
"2091","HP.4.A.2.2017","rush",16
"2092","HP.4.A.2.2017","sedge",16
"2093","HP.4.A.2.2017","woodrush",1
"2094","HP.4.A.38.2017","grass",51
"2095","HP.4.A.38.2017","herb",6
"2096","HP.4.A.38.2017","horsetail",0
"2097","HP.4.A.38.2017","moss",0
"2098","HP.4.A.38.2017","rush",30
"2099","HP.4.A.38.2017","sedge",4
"2100","HP.4.A.38.2017","woodrush",0
"2101","HP.4.A.58.2016","grass",38
"2102","HP.4.A.58.2016","herb",9
"2103","HP.4.A.58.2016","horsetail",0
"2104","HP.4.A.58.2016","moss",6
"2105","HP.4.A.58.2016","rush",13
"2106","HP.4.A.58.2016","sedge",11
"2107","HP.4.A.58.2016","woodrush",1
"2108","HP.4.A.65.2016","grass",66
"2109","HP.4.A.65.2016","herb",10
"2110","HP.4.A.65.2016","horsetail",0
"2111","HP.4.A.65.2016","moss",0
"2112","HP.4.A.65.2016","rush",3
"2113","HP.4.A.65.2016","sedge",5
"2114","HP.4.A.65.2016","woodrush",0
"2115","HP.4.A.67.2015","grass",44
"2116","HP.4.A.67.2015","herb",7
"2117","HP.4.A.67.2015","horsetail",0
"2118","HP.4.A.67.2015","moss",0
"2119","HP.4.A.67.2015","rush",9
"2120","HP.4.A.67.2015","sedge",2
"2121","HP.4.A.67.2015","woodrush",0
"2122","HP.4.A.73.2016","grass",55
"2123","HP.4.A.73.2016","herb",8
"2124","HP.4.A.73.2016","horsetail",0
"2125","HP.4.A.73.2016","moss",3
"2126","HP.4.A.73.2016","rush",37
"2127","HP.4.A.73.2016","sedge",2
"2128","HP.4.A.73.2016","woodrush",0
"2129","HP.4.A.84.2015","grass",20
"2130","HP.4.A.84.2015","herb",14
"2131","HP.4.A.84.2015","horsetail",0
"2132","HP.4.A.84.2015","moss",7
"2133","HP.4.A.84.2015","rush",13
"2134","HP.4.A.84.2015","sedge",22
"2135","HP.4.A.84.2015","woodrush",0
"2136","HP.4.A.9.2015","grass",32
"2137","HP.4.A.9.2015","herb",4
"2138","HP.4.A.9.2015","horsetail",0
"2139","HP.4.A.9.2015","moss",12
"2140","HP.4.A.9.2015","rush",16
"2141","HP.4.A.9.2015","sedge",11
"2142","HP.4.A.9.2015","woodrush",0
"2143","HP.4.B.19.2015","grass",51
"2144","HP.4.B.19.2015","herb",12
"2145","HP.4.B.19.2015","horsetail",0
"2146","HP.4.B.19.2015","moss",2
"2147","HP.4.B.19.2015","rush",28
"2148","HP.4.B.19.2015","sedge",14
"2149","HP.4.B.19.2015","woodrush",0
"2150","HP.4.B.2.2015","grass",38
"2151","HP.4.B.2.2015","herb",6
"2152","HP.4.B.2.2015","horsetail",0
"2153","HP.4.B.2.2015","moss",13
"2154","HP.4.B.2.2015","rush",23
"2155","HP.4.B.2.2015","sedge",1
"2156","HP.4.B.2.2015","woodrush",0
"2157","HP.4.B.24.2016","grass",64
"2158","HP.4.B.24.2016","herb",16
"2159","HP.4.B.24.2016","horsetail",0
"2160","HP.4.B.24.2016","moss",0
"2161","HP.4.B.24.2016","rush",35
"2162","HP.4.B.24.2016","sedge",14
"2163","HP.4.B.24.2016","woodrush",0
"2164","HP.4.B.38.2015","grass",44
"2165","HP.4.B.38.2015","herb",7
"2166","HP.4.B.38.2015","horsetail",0
"2167","HP.4.B.38.2015","moss",1
"2168","HP.4.B.38.2015","rush",16
"2169","HP.4.B.38.2015","sedge",16
"2170","HP.4.B.38.2015","woodrush",1
"2171","HP.4.B.58.2017","grass",38
"2172","HP.4.B.58.2017","herb",11
"2173","HP.4.B.58.2017","horsetail",0
"2174","HP.4.B.58.2017","moss",0
"2175","HP.4.B.58.2017","rush",35
"2176","HP.4.B.58.2017","sedge",14
"2177","HP.4.B.58.2017","woodrush",0
"2178","HP.4.B.65.2017","grass",33
"2179","HP.4.B.65.2017","herb",14
"2180","HP.4.B.65.2017","horsetail",0
"2181","HP.4.B.65.2017","moss",0
"2182","HP.4.B.65.2017","rush",28
"2183","HP.4.B.65.2017","sedge",5
"2184","HP.4.B.65.2017","woodrush",0
"2185","HP.4.B.67.2016","grass",59
"2186","HP.4.B.67.2016","herb",6
"2187","HP.4.B.67.2016","horsetail",0
"2188","HP.4.B.67.2016","moss",0
"2189","HP.4.B.67.2016","rush",25
"2190","HP.4.B.67.2016","sedge",14
"2191","HP.4.B.67.2016","woodrush",0
"2192","HP.4.B.73.2017","grass",46
"2193","HP.4.B.73.2017","herb",6
"2194","HP.4.B.73.2017","horsetail",0
"2195","HP.4.B.73.2017","moss",0
"2196","HP.4.B.73.2017","rush",30
"2197","HP.4.B.73.2017","sedge",6
"2198","HP.4.B.73.2017","woodrush",0
"2199","HP.4.B.9.2016","grass",63
"2200","HP.4.B.9.2016","herb",10
"2201","HP.4.B.9.2016","horsetail",0
"2202","HP.4.B.9.2016","moss",0
"2203","HP.4.B.9.2016","rush",38
"2204","HP.4.B.9.2016","sedge",18
"2205","HP.4.B.9.2016","woodrush",0
"2206","HP.4.C.19.2016","grass",45
"2207","HP.4.C.19.2016","herb",14
"2208","HP.4.C.19.2016","horsetail",0
"2209","HP.4.C.19.2016","moss",0
"2210","HP.4.C.19.2016","rush",28
"2211","HP.4.C.19.2016","sedge",5
"2212","HP.4.C.19.2016","woodrush",0
"2213","HP.4.C.2.2016","grass",43
"2214","HP.4.C.2.2016","herb",14
"2215","HP.4.C.2.2016","horsetail",0
"2216","HP.4.C.2.2016","moss",0
"2217","HP.4.C.2.2016","rush",16
"2218","HP.4.C.2.2016","sedge",14
"2219","HP.4.C.2.2016","woodrush",0
"2220","HP.4.C.24.2017","grass",36
"2221","HP.4.C.24.2017","herb",10
"2222","HP.4.C.24.2017","horsetail",0
"2223","HP.4.C.24.2017","moss",0
"2224","HP.4.C.24.2017","rush",30
"2225","HP.4.C.24.2017","sedge",2
"2226","HP.4.C.24.2017","woodrush",0
"2227","HP.4.C.3.2015","grass",33
"2228","HP.4.C.3.2015","herb",21
"2229","HP.4.C.3.2015","horsetail",0
"2230","HP.4.C.3.2015","moss",0
"2231","HP.4.C.3.2015","rush",36
"2232","HP.4.C.3.2015","sedge",14
"2233","HP.4.C.3.2015","woodrush",0
"2234","HP.4.C.38.2016","grass",50
"2235","HP.4.C.38.2016","herb",14
"2236","HP.4.C.38.2016","horsetail",0
"2237","HP.4.C.38.2016","moss",0
"2238","HP.4.C.38.2016","rush",16
"2239","HP.4.C.38.2016","sedge",5
"2240","HP.4.C.38.2016","woodrush",0
"2241","HP.4.C.58.2015","grass",21
"2242","HP.4.C.58.2015","herb",14
"2243","HP.4.C.58.2015","horsetail",0
"2244","HP.4.C.58.2015","moss",1
"2245","HP.4.C.58.2015","rush",35
"2246","HP.4.C.58.2015","sedge",5
"2247","HP.4.C.58.2015","woodrush",0
"2248","HP.4.C.65.2015","grass",26
"2249","HP.4.C.65.2015","herb",12
"2250","HP.4.C.65.2015","horsetail",0
"2251","HP.4.C.65.2015","moss",0
"2252","HP.4.C.65.2015","rush",35
"2253","HP.4.C.65.2015","sedge",14
"2254","HP.4.C.65.2015","woodrush",0
"2255","HP.4.C.67.2017","grass",49
"2256","HP.4.C.67.2017","herb",31
"2257","HP.4.C.67.2017","horsetail",0
"2258","HP.4.C.67.2017","moss",0
"2259","HP.4.C.67.2017","rush",35
"2260","HP.4.C.67.2017","sedge",16
"2261","HP.4.C.67.2017","woodrush",1
"2262","HP.4.C.9.2017","grass",55
"2263","HP.4.C.9.2017","herb",19
"2264","HP.4.C.9.2017","horsetail",0
"2265","HP.4.C.9.2017","moss",0
"2266","HP.4.C.9.2017","rush",23
"2267","HP.4.C.9.2017","sedge",14
"2268","HP.4.C.9.2017","woodrush",0
"2269","HP.5.A.10.2015","grass",47
"2270","HP.5.A.10.2015","herb",8
"2271","HP.5.A.10.2015","horsetail",0
"2272","HP.5.A.10.2015","moss",5
"2273","HP.5.A.10.2015","rush",16
"2274","HP.5.A.10.2015","sedge",13
"2275","HP.5.A.10.2015","woodrush",1
"2276","HP.5.A.10.2017","grass",17
"2277","HP.5.A.10.2017","herb",8
"2278","HP.5.A.10.2017","horsetail",0
"2279","HP.5.A.10.2017","moss",0
"2280","HP.5.A.10.2017","rush",12
"2281","HP.5.A.10.2017","sedge",30
"2282","HP.5.A.10.2017","woodrush",0
"2283","HP.5.A.14.2016","grass",18
"2284","HP.5.A.14.2016","herb",7
"2285","HP.5.A.14.2016","horsetail",0
"2286","HP.5.A.14.2016","moss",0
"2287","HP.5.A.14.2016","rush",48
"2288","HP.5.A.14.2016","sedge",2
"2289","HP.5.A.14.2016","woodrush",0
"2290","HP.5.A.28.2016","grass",28
"2291","HP.5.A.28.2016","herb",12
"2292","HP.5.A.28.2016","horsetail",0
"2293","HP.5.A.28.2016","moss",4
"2294","HP.5.A.28.2016","rush",28
"2295","HP.5.A.28.2016","sedge",15
"2296","HP.5.A.28.2016","woodrush",0
"2297","HP.5.A.29.2017","grass",39
"2298","HP.5.A.29.2017","herb",9
"2299","HP.5.A.29.2017","horsetail",0
"2300","HP.5.A.29.2017","moss",0
"2301","HP.5.A.29.2017","rush",20
"2302","HP.5.A.29.2017","sedge",6
"2303","HP.5.A.29.2017","woodrush",2
"2304","HP.5.A.41.2016","grass",46
"2305","HP.5.A.41.2016","herb",16
"2306","HP.5.A.41.2016","horsetail",0
"2307","HP.5.A.41.2016","moss",0
"2308","HP.5.A.41.2016","rush",24
"2309","HP.5.A.41.2016","sedge",12
"2310","HP.5.A.41.2016","woodrush",3
"2311","HP.5.A.78.2015","grass",39
"2312","HP.5.A.78.2015","herb",15
"2313","HP.5.A.78.2015","horsetail",0
"2314","HP.5.A.78.2015","moss",2
"2315","HP.5.A.78.2015","rush",42
"2316","HP.5.A.78.2015","sedge",6
"2317","HP.5.A.78.2015","woodrush",0
"2318","HP.5.A.83.2015","grass",35
"2319","HP.5.A.83.2015","herb",17
"2320","HP.5.A.83.2015","horsetail",1
"2321","HP.5.A.83.2015","moss",0
"2322","HP.5.A.83.2015","rush",5
"2323","HP.5.A.83.2015","sedge",22
"2324","HP.5.A.83.2015","woodrush",0
"2325","HP.5.A.NA.2017","grass",46
"2326","HP.5.A.NA.2017","herb",14
"2327","HP.5.A.NA.2017","horsetail",0
"2328","HP.5.A.NA.2017","moss",0
"2329","HP.5.A.NA.2017","rush",2
"2330","HP.5.A.NA.2017","sedge",7
"2331","HP.5.A.NA.2017","woodrush",0
"2332","HP.5.B.10.2015","grass",35
"2333","HP.5.B.10.2015","herb",10
"2334","HP.5.B.10.2015","horsetail",0
"2335","HP.5.B.10.2015","moss",2
"2336","HP.5.B.10.2015","rush",7
"2337","HP.5.B.10.2015","sedge",2
"2338","HP.5.B.10.2015","woodrush",0
"2339","HP.5.B.10.2016","grass",61
"2340","HP.5.B.10.2016","herb",17
"2341","HP.5.B.10.2016","horsetail",0
"2342","HP.5.B.10.2016","moss",0
"2343","HP.5.B.10.2016","rush",3
"2344","HP.5.B.10.2016","sedge",3
"2345","HP.5.B.10.2016","woodrush",1
"2346","HP.5.B.14.2017","grass",35
"2347","HP.5.B.14.2017","herb",10
"2348","HP.5.B.14.2017","horsetail",0
"2349","HP.5.B.14.2017","moss",0
"2350","HP.5.B.14.2017","rush",16
"2351","HP.5.B.14.2017","sedge",5
"2352","HP.5.B.14.2017","woodrush",1
"2353","HP.5.B.28.2017","grass",28
"2354","HP.5.B.28.2017","herb",14
"2355","HP.5.B.28.2017","horsetail",0
"2356","HP.5.B.28.2017","moss",0
"2357","HP.5.B.28.2017","rush",20
"2358","HP.5.B.28.2017","sedge",17
"2359","HP.5.B.28.2017","woodrush",0
"2360","HP.5.B.29.2015","grass",58
"2361","HP.5.B.29.2015","herb",13
"2362","HP.5.B.29.2015","horsetail",0
"2363","HP.5.B.29.2015","moss",0
"2364","HP.5.B.29.2015","rush",28
"2365","HP.5.B.29.2015","sedge",2
"2366","HP.5.B.29.2015","woodrush",0
"2367","HP.5.B.41.2017","grass",44
"2368","HP.5.B.41.2017","herb",6
"2369","HP.5.B.41.2017","horsetail",0
"2370","HP.5.B.41.2017","moss",0
"2371","HP.5.B.41.2017","rush",30
"2372","HP.5.B.41.2017","sedge",14
"2373","HP.5.B.41.2017","woodrush",0
"2374","HP.5.B.78.2016","grass",51
"2375","HP.5.B.78.2016","herb",7
"2376","HP.5.B.78.2016","horsetail",0
"2377","HP.5.B.78.2016","moss",1
"2378","HP.5.B.78.2016","rush",42
"2379","HP.5.B.78.2016","sedge",12
"2380","HP.5.B.78.2016","woodrush",1
"2381","HP.5.B.80.2015","grass",55
"2382","HP.5.B.80.2015","herb",18
"2383","HP.5.B.80.2015","horsetail",0
"2384","HP.5.B.80.2015","moss",0
"2385","HP.5.B.80.2015","rush",30
"2386","HP.5.B.80.2015","sedge",1
"2387","HP.5.B.80.2015","woodrush",0
"2388","HP.5.B.83.2016","grass",31
"2389","HP.5.B.83.2016","herb",10
"2390","HP.5.B.83.2016","horsetail",0
"2391","HP.5.B.83.2016","moss",0
"2392","HP.5.B.83.2016","rush",38
"2393","HP.5.B.83.2016","sedge",5
"2394","HP.5.B.83.2016","woodrush",1
"2395","HP.5.C.10.2016","grass",24
"2396","HP.5.C.10.2016","herb",33
"2397","HP.5.C.10.2016","horsetail",0
"2398","HP.5.C.10.2016","moss",0
"2399","HP.5.C.10.2016","rush",16
"2400","HP.5.C.10.2016","sedge",5
"2401","HP.5.C.10.2016","woodrush",0
"2402","HP.5.C.10.2017","grass",42
"2403","HP.5.C.10.2017","herb",32
"2404","HP.5.C.10.2017","horsetail",0
"2405","HP.5.C.10.2017","moss",0
"2406","HP.5.C.10.2017","rush",35
"2407","HP.5.C.10.2017","sedge",14
"2408","HP.5.C.10.2017","woodrush",0
"2409","HP.5.C.14.2015","grass",32
"2410","HP.5.C.14.2015","herb",25
"2411","HP.5.C.14.2015","horsetail",0
"2412","HP.5.C.14.2015","moss",10
"2413","HP.5.C.14.2015","rush",9
"2414","HP.5.C.14.2015","sedge",6
"2415","HP.5.C.14.2015","woodrush",0
"2416","HP.5.C.28.2015","grass",38
"2417","HP.5.C.28.2015","herb",25
"2418","HP.5.C.28.2015","horsetail",0
"2419","HP.5.C.28.2015","moss",0
"2420","HP.5.C.28.2015","rush",12
"2421","HP.5.C.28.2015","sedge",15
"2422","HP.5.C.28.2015","woodrush",0
"2423","HP.5.C.29.2016","grass",32
"2424","HP.5.C.29.2016","herb",24
"2425","HP.5.C.29.2016","horsetail",0
"2426","HP.5.C.29.2016","moss",0
"2427","HP.5.C.29.2016","rush",43
"2428","HP.5.C.29.2016","sedge",8
"2429","HP.5.C.29.2016","woodrush",0
"2430","HP.5.C.41.2015","grass",61
"2431","HP.5.C.41.2015","herb",9
"2432","HP.5.C.41.2015","horsetail",0
"2433","HP.5.C.41.2015","moss",13
"2434","HP.5.C.41.2015","rush",16
"2435","HP.5.C.41.2015","sedge",11
"2436","HP.5.C.41.2015","woodrush",0
"2437","HP.5.C.78.2017","grass",29
"2438","HP.5.C.78.2017","herb",24
"2439","HP.5.C.78.2017","horsetail",0
"2440","HP.5.C.78.2017","moss",0
"2441","HP.5.C.78.2017","rush",38
"2442","HP.5.C.78.2017","sedge",11
"2443","HP.5.C.78.2017","woodrush",0
"2444","HP.5.C.80.2016","grass",25
"2445","HP.5.C.80.2016","herb",13
"2446","HP.5.C.80.2016","horsetail",0
"2447","HP.5.C.80.2016","moss",0
"2448","HP.5.C.80.2016","rush",35
"2449","HP.5.C.80.2016","sedge",5
"2450","HP.5.C.80.2016","woodrush",0
"2451","HP.5.C.83.2017","grass",36
"2452","HP.5.C.83.2017","herb",27
"2453","HP.5.C.83.2017","horsetail",0
"2454","HP.5.C.83.2017","moss",0
"2455","HP.5.C.83.2017","rush",35
"2456","HP.5.C.83.2017","sedge",14
"2457","HP.5.C.83.2017","woodrush",0
"2458","HP.6.A.13.2015","grass",22
"2459","HP.6.A.13.2015","herb",4
"2460","HP.6.A.13.2015","horsetail",0
"2461","HP.6.A.13.2015","moss",16
"2462","HP.6.A.13.2015","rush",12
"2463","HP.6.A.13.2015","sedge",11
"2464","HP.6.A.13.2015","woodrush",0
"2465","HP.6.A.3.2016","grass",33
"2466","HP.6.A.3.2016","herb",15
"2467","HP.6.A.3.2016","horsetail",1
"2468","HP.6.A.3.2016","moss",0
"2469","HP.6.A.3.2016","rush",0
"2470","HP.6.A.3.2016","sedge",3
"2471","HP.6.A.3.2016","woodrush",0
"2472","HP.6.A.47.2017","grass",51
"2473","HP.6.A.47.2017","herb",8
"2474","HP.6.A.47.2017","horsetail",0
"2475","HP.6.A.47.2017","moss",0
"2476","HP.6.A.47.2017","rush",21
"2477","HP.6.A.47.2017","sedge",6
"2478","HP.6.A.47.2017","woodrush",0
"2479","HP.6.A.48.2017","grass",51
"2480","HP.6.A.48.2017","herb",15
"2481","HP.6.A.48.2017","horsetail",1
"2482","HP.6.A.48.2017","moss",0
"2483","HP.6.A.48.2017","rush",7
"2484","HP.6.A.48.2017","sedge",6
"2485","HP.6.A.48.2017","woodrush",0
"2486","HP.6.A.79.2016","grass",42
"2487","HP.6.A.79.2016","herb",8
"2488","HP.6.A.79.2016","horsetail",1
"2489","HP.6.A.79.2016","moss",0
"2490","HP.6.A.79.2016","rush",42
"2491","HP.6.A.79.2016","sedge",4
"2492","HP.6.A.79.2016","woodrush",1
"2493","HP.6.A.83.2015","grass",27
"2494","HP.6.A.83.2015","herb",8
"2495","HP.6.A.83.2015","horsetail",0
"2496","HP.6.A.83.2015","moss",11
"2497","HP.6.A.83.2015","rush",29
"2498","HP.6.A.83.2015","sedge",6
"2499","HP.6.A.83.2015","woodrush",0
"2500","HP.6.A.84.2015","grass",10
"2501","HP.6.A.84.2015","herb",7
"2502","HP.6.A.84.2015","horsetail",0
"2503","HP.6.A.84.2015","moss",8
"2504","HP.6.A.84.2015","rush",45
"2505","HP.6.A.84.2015","sedge",0
"2506","HP.6.A.84.2015","woodrush",0
"2507","HP.6.A.86.2017","grass",49
"2508","HP.6.A.86.2017","herb",7
"2509","HP.6.A.86.2017","horsetail",0
"2510","HP.6.A.86.2017","moss",0
"2511","HP.6.A.86.2017","rush",23
"2512","HP.6.A.86.2017","sedge",6
"2513","HP.6.A.86.2017","woodrush",0
"2514","HP.6.A.96.2016","grass",40
"2515","HP.6.A.96.2016","herb",9
"2516","HP.6.A.96.2016","horsetail",0
"2517","HP.6.A.96.2016","moss",0
"2518","HP.6.A.96.2016","rush",19
"2519","HP.6.A.96.2016","sedge",7
"2520","HP.6.A.96.2016","woodrush",1
"2521","HP.6.B.13.2016","grass",48
"2522","HP.6.B.13.2016","herb",16
"2523","HP.6.B.13.2016","horsetail",0
"2524","HP.6.B.13.2016","moss",0
"2525","HP.6.B.13.2016","rush",38
"2526","HP.6.B.13.2016","sedge",9
"2527","HP.6.B.13.2016","woodrush",0
"2528","HP.6.B.3.2017","grass",43
"2529","HP.6.B.3.2017","herb",22
"2530","HP.6.B.3.2017","horsetail",0
"2531","HP.6.B.3.2017","moss",0
"2532","HP.6.B.3.2017","rush",36
"2533","HP.6.B.3.2017","sedge",14
"2534","HP.6.B.3.2017","woodrush",0
"2535","HP.6.B.48a.2015","grass",51
"2536","HP.6.B.48a.2015","herb",17
"2537","HP.6.B.48a.2015","horsetail",0
"2538","HP.6.B.48a.2015","moss",0
"2539","HP.6.B.48a.2015","rush",23
"2540","HP.6.B.48a.2015","sedge",15
"2541","HP.6.B.48a.2015","woodrush",0
"2542","HP.6.B.48b.2015","grass",37
"2543","HP.6.B.48b.2015","herb",17
"2544","HP.6.B.48b.2015","horsetail",0
"2545","HP.6.B.48b.2015","moss",0
"2546","HP.6.B.48b.2015","rush",0
"2547","HP.6.B.48b.2015","sedge",14
"2548","HP.6.B.48b.2015","woodrush",0
"2549","HP.6.B.79.2017","grass",67
"2550","HP.6.B.79.2017","herb",26
"2551","HP.6.B.79.2017","horsetail",0
"2552","HP.6.B.79.2017","moss",0
"2553","HP.6.B.79.2017","rush",36
"2554","HP.6.B.79.2017","sedge",2
"2555","HP.6.B.79.2017","woodrush",0
"2556","HP.6.B.84.2016","grass",69
"2557","HP.6.B.84.2016","herb",8
"2558","HP.6.B.84.2016","horsetail",0
"2559","HP.6.B.84.2016","moss",0
"2560","HP.6.B.84.2016","rush",35
"2561","HP.6.B.84.2016","sedge",7
"2562","HP.6.B.84.2016","woodrush",0
"2563","HP.6.B.85.2016","grass",50
"2564","HP.6.B.85.2016","herb",7
"2565","HP.6.B.85.2016","horsetail",0
"2566","HP.6.B.85.2016","moss",0
"2567","HP.6.B.85.2016","rush",38
"2568","HP.6.B.85.2016","sedge",6
"2569","HP.6.B.85.2016","woodrush",0
"2570","HP.6.B.86.2015","grass",40
"2571","HP.6.B.86.2015","herb",17
"2572","HP.6.B.86.2015","horsetail",0
"2573","HP.6.B.86.2015","moss",7
"2574","HP.6.B.86.2015","rush",16
"2575","HP.6.B.86.2015","sedge",17
"2576","HP.6.B.86.2015","woodrush",0
"2577","HP.6.B.96.2017","grass",27
"2578","HP.6.B.96.2017","herb",9
"2579","HP.6.B.96.2017","horsetail",0
"2580","HP.6.B.96.2017","moss",0
"2581","HP.6.B.96.2017","rush",23
"2582","HP.6.B.96.2017","sedge",14
"2583","HP.6.B.96.2017","woodrush",0
"2584","HP.6.C.13.2017","grass",18
"2585","HP.6.C.13.2017","herb",32
"2586","HP.6.C.13.2017","horsetail",0
"2587","HP.6.C.13.2017","moss",0
"2588","HP.6.C.13.2017","rush",23
"2589","HP.6.C.13.2017","sedge",2
"2590","HP.6.C.13.2017","woodrush",0
"2591","HP.6.C.3.2015","grass",40
"2592","HP.6.C.3.2015","herb",20
"2593","HP.6.C.3.2015","horsetail",0
"2594","HP.6.C.3.2015","moss",13
"2595","HP.6.C.3.2015","rush",16
"2596","HP.6.C.3.2015","sedge",2
"2597","HP.6.C.3.2015","woodrush",0
"2598","HP.6.C.47.2016","grass",35
"2599","HP.6.C.47.2016","herb",35
"2600","HP.6.C.47.2016","horsetail",1
"2601","HP.6.C.47.2016","moss",0
"2602","HP.6.C.47.2016","rush",9
"2603","HP.6.C.47.2016","sedge",7
"2604","HP.6.C.47.2016","woodrush",0
"2605","HP.6.C.48.2016","grass",10
"2606","HP.6.C.48.2016","herb",43
"2607","HP.6.C.48.2016","horsetail",0
"2608","HP.6.C.48.2016","moss",0
"2609","HP.6.C.48.2016","rush",12
"2610","HP.6.C.48.2016","sedge",8
"2611","HP.6.C.48.2016","woodrush",1
"2612","HP.6.C.79.2015","grass",32
"2613","HP.6.C.79.2015","herb",20
"2614","HP.6.C.79.2015","horsetail",0
"2615","HP.6.C.79.2015","moss",0
"2616","HP.6.C.79.2015","rush",20
"2617","HP.6.C.79.2015","sedge",7
"2618","HP.6.C.79.2015","woodrush",0
"2619","HP.6.C.84.2017","grass",38
"2620","HP.6.C.84.2017","herb",46
"2621","HP.6.C.84.2017","horsetail",0
"2622","HP.6.C.84.2017","moss",0
"2623","HP.6.C.84.2017","rush",23
"2624","HP.6.C.84.2017","sedge",16
"2625","HP.6.C.84.2017","woodrush",1
"2626","HP.6.C.85.2017","grass",70
"2627","HP.6.C.85.2017","herb",55
"2628","HP.6.C.85.2017","horsetail",0
"2629","HP.6.C.85.2017","moss",0
"2630","HP.6.C.85.2017","rush",28
"2631","HP.6.C.85.2017","sedge",18
"2632","HP.6.C.85.2017","woodrush",0
"2633","HP.6.C.86.2016","grass",45
"2634","HP.6.C.86.2016","herb",59
"2635","HP.6.C.86.2016","horsetail",0
"2636","HP.6.C.86.2016","moss",0
"2637","HP.6.C.86.2016","rush",33
"2638","HP.6.C.86.2016","sedge",24
"2639","HP.6.C.86.2016","woodrush",0
"2640","HP.6.C.96.2015","grass",21
"2641","HP.6.C.96.2015","herb",19
"2642","HP.6.C.96.2015","horsetail",0
"2643","HP.6.C.96.2015","moss",0
"2644","HP.6.C.96.2015","rush",23
"2645","HP.6.C.96.2015","sedge",8
"2646","HP.6.C.96.2015","woodrush",0
"2647","HP.7.A.17.2017","grass",57
"2648","HP.7.A.17.2017","herb",7
"2649","HP.7.A.17.2017","horsetail",0
"2650","HP.7.A.17.2017","moss",0
"2651","HP.7.A.17.2017","rush",23
"2652","HP.7.A.17.2017","sedge",13
"2653","HP.7.A.17.2017","woodrush",1
"2654","HP.7.A.24.2016","grass",47
"2655","HP.7.A.24.2016","herb",22
"2656","HP.7.A.24.2016","horsetail",1
"2657","HP.7.A.24.2016","moss",0
"2658","HP.7.A.24.2016","rush",16
"2659","HP.7.A.24.2016","sedge",14
"2660","HP.7.A.24.2016","woodrush",0
"2661","HP.7.A.24.2017","grass",32
"2662","HP.7.A.24.2017","herb",7
"2663","HP.7.A.24.2017","horsetail",0
"2664","HP.7.A.24.2017","moss",0
"2665","HP.7.A.24.2017","rush",24
"2666","HP.7.A.24.2017","sedge",16
"2667","HP.7.A.24.2017","woodrush",0
"2668","HP.7.A.33.2017","grass",52
"2669","HP.7.A.33.2017","herb",8
"2670","HP.7.A.33.2017","horsetail",2
"2671","HP.7.A.33.2017","moss",0
"2672","HP.7.A.33.2017","rush",28
"2673","HP.7.A.33.2017","sedge",5
"2674","HP.7.A.33.2017","woodrush",0
"2675","HP.7.A.50.2015","grass",43
"2676","HP.7.A.50.2015","herb",12
"2677","HP.7.A.50.2015","horsetail",0
"2678","HP.7.A.50.2015","moss",12
"2679","HP.7.A.50.2015","rush",16
"2680","HP.7.A.50.2015","sedge",22
"2681","HP.7.A.50.2015","woodrush",0
"2682","HP.7.A.59.2015","grass",40
"2683","HP.7.A.59.2015","herb",2
"2684","HP.7.A.59.2015","horsetail",0
"2685","HP.7.A.59.2015","moss",11
