"","uid","year","location","replicate","treat_plot","quad","type","Juncacut","Junceffu","Juncarti","Junccong","Juncsqua","Holclana","Cynocris","Poatriv","Anthodor","Festrubr","Agrocapi","Lolipere","Phleprat","Agrostol","Poaprat","Agrocani","Festprat","Alopgeni","Trisflav","Desccesp","Carenigr","Carepani","Careoval","Carelepo","Luzucamp","Equiarve","Equipalu","Ranurepe","Caltpalu","Trifrepe","Ranuacri","Rumeacet","Euphl","Prunvulg","Trifprat","Myosscor","Bellpere","Montfont","Cerafont","Cardprat","Leonautu","Ranuflam","Myosdisc","Planlanc","Rhinmino","Taraagg","Ajugrept","Lychcucu","Galipalu","Sagiproc","Stelulig","Galiulig","Stelalsi","Troleuro","Achiptar","Sagiapet","Alchglab","Centnigr","Veroserp","Leonhisp","Rumeobtu","Leucvulg","Lysinemo","Succprat","Plagundu","Rhytsqua","Bracruta","Kindprae","Callcusp","Atriundu","Juncbulb","Careflac","Carehost","Careechi","Carepuli","Careviri","Carepilu","Eriovagi","Triccesp","Luzumult","Nardstri","Molicaer","Holcmoll","Dactglom","Festovin","Descflex","Brizmedi","Violpalu","Cirspalu","Epilpalu","Galisaxa","Cirsvulg","Nartossi","Cirsarve","Lathprat","Cardflex","Pedisylv","Trifdubi","Achimill","Hyporadi","Stelgram","Orchspp","Pedipalu","Vicisepi","Linucath","Valedioi","Sphasp","Climdend","Sphapalu","Polycomm","Pseupuru","Sphacapi","Sphasqua","Pleuschr","Hylosple","Polyform","Alchxant","Anthsylv","Arrhelat","Bromhor","Conomaju","Cruclaev","Filiulma","Gerasylv","Helipube","Heraspho","Lotucorn","Ranubulb","Sangoffi","Senejaco","Stelmedi","Urtidioi","Verocham","Dactpurp","Junccomp","Poaannu","Senevulg","FestLoli","Lychhosi","Ranuling","Stelligi","Epiltetr","Avenprat","Geumriva","Alopprat","Ceraglom","Creppalu","Poteerec","Tricgerm","Pediflow","Poasp","Myossecu","Glycdecl","Bryophyt","Violrivi","Luzusp"
"267","VP.1.C.11.2015",2015,"VP","C",1,"11","pasture",7,0,0,1,0,0,0,0,3,10,10,0,0,0,0,12,0,0,0,0,5,13,0,0,0,0,0,0,0,11,14,1,0,1,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"268","VP.2.C.71.2015",2015,"VP","C",2,"71","pasture",12,0,0,1,0,0,0,1,14,10,3,0,0,0,0,1,0,0,0,0,2,13,0,0,0,1,0,0,0,2,9,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,16,0,6,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"269","VP.2.C.80.2015",2015,"VP","C",2,"80","pasture",20,0,0,4,0,0,0,1,0,5,7,0,0,6,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,11,6,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"270","VP.2.C.29.2015",2015,"VP","C",2,"29","pasture",28,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,1,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"271","VP.3.C.52.2015",2015,"VP","C",3,"52","pasture",16,0,0,0,0,0,0,1,11,10,2,0,0,0,0,12,0,0,0,0,5,6,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"272","VP.3.C.7.2015",2015,"VP","C",3,"7","pasture",23,0,0,0,0,0,0,9,4,10,2,0,0,0,4,12,0,0,0,0,8,1,0,0,0,0,0,0,0,11,7,8,0,0,0,0,0,0,1,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"273","VP.3.C.82.2015",2015,"VP","C",3,"82","pasture",30,0,0,0,0,0,0,1,13,5,8,0,0,0,0,12,1,0,0,0,14,13,0,0,0,0,0,0,0,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,6,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"274","VP.4.C.00a.2015",2015,"VP","C",4,"00a","pasture",23,0,0,0,0,0,0,0,11,1,8,0,0,0,0,6,0,0,0,0,14,16,0,0,0,0,0,0,0,8,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"275","VP.4.C.00b.2015",2015,"VP","C",4,"00b","pasture",28,0,0,1,0,0,0,1,13,10,8,0,0,0,0,1,1,0,0,0,14,13,0,0,0,0,0,0,0,11,11,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"276","VP.4.C.00c.2015",2015,"VP","C",4,"00c","pasture",16,0,0,0,0,0,0,1,11,10,1,0,0,1,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,8,11,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,0,0,0,0,0,0,0,0,0,1,2,0,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"277","VP.5.C.28.2015",2015,"VP","C",5,"28","pasture",35,0,0,0,0,0,0,9,2,2,1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,1,11,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"278","VP.5.C.41.2015",2015,"VP","C",5,"41","pasture",23,0,0,0,0,0,0,9,11,11,8,0,0,0,0,1,0,0,0,0,14,13,0,0,0,0,0,0,0,17,2,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,14,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"279","VP.5.C.14.2015",2015,"VP","C",5,"14","pasture",40,0,0,0,0,0,0,9,11,10,1,0,0,1,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,11,2,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"280","VP.6.C.3.2015",2015,"VP","C",6,"3","pasture",12,1,0,1,0,0,0,1,11,5,8,0,0,0,0,12,0,0,0,0,2,16,0,0,0,1,0,0,0,8,13,1,5,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,4,2,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"281","VP.6.C.79.2015",2015,"VP","C",6,"79","pasture",27,0,0,1,0,0,0,1,9,0,2,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,17,6,0,2,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"282","VP.6.C.96.2015",2015,"VP","C",6,"96","pasture",45,0,0,6,0,0,0,0,11,12,8,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,20,14,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"283","VP.7.C.99.2015",2015,"VP","C",7,"99","pasture",20,0,0,0,0,0,0,1,2,0,3,0,0,0,0,1,0,0,0,0,2,6,0,0,0,1,0,0,0,1,2,8,10,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,3,0,0,0,0,0,0,0,0,0,0,1,9,0,4,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"284","VP.7.C.24.2015",2015,"VP","C",7,"24","pasture",35,0,0,0,0,0,0,1,11,0,8,0,0,1,0,6,0,0,0,0,4,1,0,0,0,0,0,0,0,8,4,8,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"285","VP.7.C.63.2015",2015,"VP","C",7,"63","pasture",28,0,0,0,0,0,0,5,11,0,8,0,0,4,0,12,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,1,10,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"286","VP.8.C.12.2015",2015,"VP","C",8,"12","pasture",20,0,0,0,0,0,0,9,11,0,8,0,0,1,1,0,0,0,0,0,14,6,0,0,0,1,0,0,0,8,4,8,2,0,0,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"287","VP.8.C.47.2015",2015,"VP","C",8,"47","pasture",20,0,0,1,0,0,0,9,2,0,8,0,0,0,0,11,0,0,0,0,8,0,0,0,0,1,0,0,0,8,2,5,10,0,0,0,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"288","VP.8.C.31.2015",2015,"VP","C",8,"31","pasture",23,0,0,0,0,0,0,9,2,0,1,0,0,0,0,9,0,0,0,0,14,13,0,0,0,1,0,0,0,17,4,8,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"289","HM.1.A.11.2016",2016,"HM","A",1,"11","meadow",3,1,0,0,0,0,14,0,10,10,1,0,0,2,7,3,0,5,0,4,16,0,0,0,1,0,0,8,6,10,6,1,2,5,0,1,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","HM.1.A.44.2016",2016,"HM","A",1,"44","meadow",28,0,0,0,0,15,14,4,7,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,20,0,0,4,0,5,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291","HM.1.A.91.2016",2016,"HM","A",1,"91","meadow",0,0,17,0,0,1,16,9,7,10,1,0,0,9,1,2,0,3,0,1,14,0,1,0,0,0,0,3,13,2,0,4,0,0,5,1,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"292","HM.2.A.71.2016",2016,"HM","A",2,"71","meadow",12,0,0,0,0,15,14,1,7,2,1,0,0,3,0,0,0,5,0,1,14,0,0,0,1,0,0,10,11,17,1,1,11,1,1,1,3,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293","HM.2.A.29.2016",2016,"HM","A",2,"29","meadow",23,0,0,0,0,17,14,9,9,11,0,0,0,9,7,12,0,0,0,1,2,0,0,0,0,0,0,6,3,19,6,6,5,0,8,1,4,1,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294","HM.2.A.80.2016",2016,"HM","A",2,"80","meadow",28,0,0,0,0,15,0,9,7,10,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,11,2,2,0,1,7,1,0,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295","HM.3.A.51.2016",2016,"HM","A",3,"51","meadow",0,6,7,0,0,15,14,9,7,10,0,1,0,10,0,1,0,5,0,0,14,0,0,0,0,0,0,1,13,19,0,1,2,0,0,1,0,1,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"296","HM.3.A.7.2016",2016,"HM","A",3,"7","meadow",16,0,0,0,0,2,14,2,2,5,0,0,0,1,0,12,0,1,0,0,5,0,0,0,0,0,0,5,11,0,6,1,7,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297","HM.3.A.82.2016",2016,"HM","A",3,"82","meadow",20,0,0,0,0,15,14,9,2,12,0,0,0,0,1,2,0,5,0,0,14,0,1,0,0,0,0,0,4,3,1,1,10,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298","HM.4.A.65.2016",2016,"HM","A",4,"65","meadow",12,0,0,0,0,1,14,1,7,10,0,0,0,10,0,15,0,0,0,1,14,0,0,0,0,0,0,11,18,17,11,1,7,7,6,1,1,1,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299","HM.4.A.58.2016",2016,"HM","A",4,"58","meadow",16,0,0,0,0,17,14,9,0,11,1,0,0,9,0,12,0,1,0,0,15,0,0,0,0,0,0,8,21,14,1,1,1,9,0,1,4,1,0,1,0,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300","HM.4.A.73.2016",2016,"HM","A",4,"73","meadow",23,0,7,0,0,2,14,9,7,0,0,0,1,10,7,12,0,1,0,1,14,0,2,0,0,0,0,0,7,8,0,6,7,9,6,1,1,1,1,1,0,0,1,0,0,0,6,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301","HM.5.A.28.2016",2016,"HM","A",5,"28","meadow",7,1,0,0,0,15,0,9,7,10,0,0,0,2,7,0,0,1,0,0,5,0,0,0,0,0,0,3,7,14,9,1,8,0,0,1,1,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302","HM.5.A.41.2016",2016,"HM","A",5,"41","meadow",7,0,0,0,0,15,0,0,7,10,0,0,0,9,7,12,0,0,0,0,14,0,1,0,0,0,0,10,10,11,0,1,5,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303","HM.5.A.14.2016",2016,"HM","A",5,"14","meadow",12,0,0,0,0,15,14,9,7,10,0,0,0,2,7,0,0,0,0,4,5,0,0,0,0,0,0,11,15,19,6,6,2,0,1,1,4,1,1,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
