"uid","species_group","cover"
"LM.4.C.24.2017","horsetail",0
"LM.4.C.24.2017","moss",0
"LM.4.C.24.2017","rush",12
"LM.4.C.24.2017","sedge",0
"LM.4.C.24.2017","woodrush",0
"LM.4.C.38.2016","grass",52
"LM.4.C.38.2016","herb",70
"LM.4.C.38.2016","horsetail",0
"LM.4.C.38.2016","moss",0
"LM.4.C.38.2016","rush",34
"LM.4.C.38.2016","sedge",8
"LM.4.C.38.2016","woodrush",0
"LM.4.C.58.2015","grass",47
"LM.4.C.58.2015","herb",77
"LM.4.C.58.2015","horsetail",0
"LM.4.C.58.2015","moss",0
"LM.4.C.58.2015","rush",30
"LM.4.C.58.2015","sedge",0
"LM.4.C.58.2015","woodrush",0
"LM.4.C.65.2015","grass",55
"LM.4.C.65.2015","herb",33
"LM.4.C.65.2015","horsetail",0
"LM.4.C.65.2015","moss",0
"LM.4.C.65.2015","rush",28
"LM.4.C.65.2015","sedge",1
"LM.4.C.65.2015","woodrush",0
"LM.4.C.67.2017","grass",65
"LM.4.C.67.2017","herb",99
"LM.4.C.67.2017","horsetail",0
"LM.4.C.67.2017","moss",0
"LM.4.C.67.2017","rush",45
"LM.4.C.67.2017","sedge",0
"LM.4.C.67.2017","woodrush",0
"LM.4.C.73.2015","grass",68
"LM.4.C.73.2015","herb",58
"LM.4.C.73.2015","horsetail",0
"LM.4.C.73.2015","moss",0
"LM.4.C.73.2015","rush",28
"LM.4.C.73.2015","sedge",1
"LM.4.C.73.2015","woodrush",0
"LM.4.C.9.2017","grass",44
"LM.4.C.9.2017","herb",64
"LM.4.C.9.2017","horsetail",0
"LM.4.C.9.2017","moss",0
"LM.4.C.9.2017","rush",34
"LM.4.C.9.2017","sedge",0
"LM.4.C.9.2017","woodrush",0
"LM.5.A.10.2015","grass",62
"LM.5.A.10.2015","herb",66
"LM.5.A.10.2015","horsetail",0
"LM.5.A.10.2015","moss",0
"LM.5.A.10.2015","rush",30
"LM.5.A.10.2015","sedge",8
"LM.5.A.10.2015","woodrush",0
"LM.5.A.10.2017","grass",32
"LM.5.A.10.2017","herb",77
"LM.5.A.10.2017","horsetail",0
"LM.5.A.10.2017","moss",0
"LM.5.A.10.2017","rush",12
"LM.5.A.10.2017","sedge",0
"LM.5.A.10.2017","woodrush",0
"LM.5.A.14.2016","grass",83
"LM.5.A.14.2016","herb",96
"LM.5.A.14.2016","horsetail",0
"LM.5.A.14.2016","moss",0
"LM.5.A.14.2016","rush",23
"LM.5.A.14.2016","sedge",0
"LM.5.A.14.2016","woodrush",0
"LM.5.A.28.2016","grass",55
"LM.5.A.28.2016","herb",48
"LM.5.A.28.2016","horsetail",0
"LM.5.A.28.2016","moss",4
"LM.5.A.28.2016","rush",16
"LM.5.A.28.2016","sedge",14
"LM.5.A.28.2016","woodrush",0
"LM.5.A.29.2017","grass",62
"LM.5.A.29.2017","herb",106
"LM.5.A.29.2017","horsetail",0
"LM.5.A.29.2017","moss",0
"LM.5.A.29.2017","rush",7
"LM.5.A.29.2017","sedge",5
"LM.5.A.29.2017","woodrush",0
"LM.5.A.41.2016","grass",67
"LM.5.A.41.2016","herb",42
"LM.5.A.41.2016","horsetail",0
"LM.5.A.41.2016","moss",0
"LM.5.A.41.2016","rush",23
"LM.5.A.41.2016","sedge",1
"LM.5.A.41.2016","woodrush",0
"LM.5.A.78.2015","grass",62
"LM.5.A.78.2015","herb",83
"LM.5.A.78.2015","horsetail",1
"LM.5.A.78.2015","moss",0
"LM.5.A.78.2015","rush",28
"LM.5.A.78.2015","sedge",8
"LM.5.A.78.2015","woodrush",0
"LM.5.A.80.2017","grass",58
"LM.5.A.80.2017","herb",73
"LM.5.A.80.2017","horsetail",0
"LM.5.A.80.2017","moss",0
"LM.5.A.80.2017","rush",12
"LM.5.A.80.2017","sedge",0
"LM.5.A.80.2017","woodrush",0
"LM.5.A.83.2015","grass",74
"LM.5.A.83.2015","herb",78
"LM.5.A.83.2015","horsetail",0
"LM.5.A.83.2015","moss",0
"LM.5.A.83.2015","rush",30
"LM.5.A.83.2015","sedge",5
"LM.5.A.83.2015","woodrush",0
"LM.5.B.10.2015","grass",81
"LM.5.B.10.2015","herb",69
"LM.5.B.10.2015","horsetail",0
"LM.5.B.10.2015","moss",0
"LM.5.B.10.2015","rush",0
"LM.5.B.10.2015","sedge",5
"LM.5.B.10.2015","woodrush",0
"LM.5.B.10.2016","grass",58
"LM.5.B.10.2016","herb",32
"LM.5.B.10.2016","horsetail",0
"LM.5.B.10.2016","moss",0
"LM.5.B.10.2016","rush",2
"LM.5.B.10.2016","sedge",1
"LM.5.B.10.2016","woodrush",0
"LM.5.B.14.2017","grass",59
"LM.5.B.14.2017","herb",69
"LM.5.B.14.2017","horsetail",0
"LM.5.B.14.2017","moss",0
"LM.5.B.14.2017","rush",1
"LM.5.B.14.2017","sedge",0
"LM.5.B.14.2017","woodrush",0
"LM.5.B.28.2017","grass",47
"LM.5.B.28.2017","herb",74
"LM.5.B.28.2017","horsetail",0
"LM.5.B.28.2017","moss",0
"LM.5.B.28.2017","rush",7
"LM.5.B.28.2017","sedge",0
"LM.5.B.28.2017","woodrush",0
"LM.5.B.29.2015","grass",70
"LM.5.B.29.2015","herb",56
"LM.5.B.29.2015","horsetail",0
"LM.5.B.29.2015","moss",0
"LM.5.B.29.2015","rush",0
"LM.5.B.29.2015","sedge",1
"LM.5.B.29.2015","woodrush",0
"LM.5.B.41.2017","grass",39
"LM.5.B.41.2017","herb",80
"LM.5.B.41.2017","horsetail",0
"LM.5.B.41.2017","moss",0
"LM.5.B.41.2017","rush",3
"LM.5.B.41.2017","sedge",5
"LM.5.B.41.2017","woodrush",0
"LM.5.B.78.2016","grass",70
"LM.5.B.78.2016","herb",44
"LM.5.B.78.2016","horsetail",0
"LM.5.B.78.2016","moss",0
"LM.5.B.78.2016","rush",7
"LM.5.B.78.2016","sedge",2
"LM.5.B.78.2016","woodrush",0
"LM.5.B.80.2015","grass",70
"LM.5.B.80.2015","herb",80
"LM.5.B.80.2015","horsetail",0
"LM.5.B.80.2015","moss",0
"LM.5.B.80.2015","rush",34
"LM.5.B.80.2015","sedge",14
"LM.5.B.80.2015","woodrush",0
"LM.5.B.83.2016","grass",72
"LM.5.B.83.2016","herb",60
"LM.5.B.83.2016","horsetail",0
"LM.5.B.83.2016","moss",0
"LM.5.B.83.2016","rush",12
"LM.5.B.83.2016","sedge",0
"LM.5.B.83.2016","woodrush",0
"LM.5.C.10.2016","grass",40
"LM.5.C.10.2016","herb",48
"LM.5.C.10.2016","horsetail",0
"LM.5.C.10.2016","moss",0
"LM.5.C.10.2016","rush",0
"LM.5.C.10.2016","sedge",1
"LM.5.C.10.2016","woodrush",1
"LM.5.C.10.2017","grass",75
"LM.5.C.10.2017","herb",75
"LM.5.C.10.2017","horsetail",0
"LM.5.C.10.2017","moss",0
"LM.5.C.10.2017","rush",19
"LM.5.C.10.2017","sedge",8
"LM.5.C.10.2017","woodrush",0
"LM.5.C.14.2015","grass",16
"LM.5.C.14.2015","herb",86
"LM.5.C.14.2015","horsetail",0
"LM.5.C.14.2015","moss",0
"LM.5.C.14.2015","rush",20
"LM.5.C.14.2015","sedge",1
"LM.5.C.14.2015","woodrush",0
"LM.5.C.28.2015","grass",46
"LM.5.C.28.2015","herb",66
"LM.5.C.28.2015","horsetail",0
"LM.5.C.28.2015","moss",0
"LM.5.C.28.2015","rush",7
"LM.5.C.28.2015","sedge",1
"LM.5.C.28.2015","woodrush",0
"LM.5.C.29.2016","grass",47
"LM.5.C.29.2016","herb",85
"LM.5.C.29.2016","horsetail",0
"LM.5.C.29.2016","moss",0
"LM.5.C.29.2016","rush",7
"LM.5.C.29.2016","sedge",0
"LM.5.C.29.2016","woodrush",0
"LM.5.C.41.2015","grass",43
"LM.5.C.41.2015","herb",65
"LM.5.C.41.2015","horsetail",0
"LM.5.C.41.2015","moss",0
"LM.5.C.41.2015","rush",9
"LM.5.C.41.2015","sedge",1
"LM.5.C.41.2015","woodrush",0
"LM.5.C.78.2017","grass",25
"LM.5.C.78.2017","herb",48
"LM.5.C.78.2017","horsetail",0
"LM.5.C.78.2017","moss",0
"LM.5.C.78.2017","rush",20
"LM.5.C.78.2017","sedge",0
"LM.5.C.78.2017","woodrush",0
"LM.5.C.80.2016","grass",33
"LM.5.C.80.2016","herb",45
"LM.5.C.80.2016","horsetail",0
"LM.5.C.80.2016","moss",0
"LM.5.C.80.2016","rush",12
"LM.5.C.80.2016","sedge",1
"LM.5.C.80.2016","woodrush",0
"LM.5.C.83.2017","grass",62
"LM.5.C.83.2017","herb",62
"LM.5.C.83.2017","horsetail",0
"LM.5.C.83.2017","moss",0
"LM.5.C.83.2017","rush",42
"LM.5.C.83.2017","sedge",0
"LM.5.C.83.2017","woodrush",0
"LM.6.A.13.2015","grass",54
"LM.6.A.13.2015","herb",72
"LM.6.A.13.2015","horsetail",0
"LM.6.A.13.2015","moss",0
"LM.6.A.13.2015","rush",30
"LM.6.A.13.2015","sedge",5
"LM.6.A.13.2015","woodrush",0
"LM.6.A.3.2016","grass",42
"LM.6.A.3.2016","herb",73
"LM.6.A.3.2016","horsetail",0
"LM.6.A.3.2016","moss",0
"LM.6.A.3.2016","rush",20
"LM.6.A.3.2016","sedge",5
"LM.6.A.3.2016","woodrush",0
"LM.6.A.47.2017","grass",59
"LM.6.A.47.2017","herb",87
"LM.6.A.47.2017","horsetail",2
"LM.6.A.47.2017","moss",0
"LM.6.A.47.2017","rush",3
"LM.6.A.47.2017","sedge",1
"LM.6.A.47.2017","woodrush",0
"LM.6.A.48.2017","grass",47
"LM.6.A.48.2017","herb",65
"LM.6.A.48.2017","horsetail",0
"LM.6.A.48.2017","moss",0
"LM.6.A.48.2017","rush",5
"LM.6.A.48.2017","sedge",1
"LM.6.A.48.2017","woodrush",0
"LM.6.A.79.2016","grass",56
"LM.6.A.79.2016","herb",83
"LM.6.A.79.2016","horsetail",1
"LM.6.A.79.2016","moss",0
"LM.6.A.79.2016","rush",0
"LM.6.A.79.2016","sedge",14
"LM.6.A.79.2016","woodrush",0
"LM.6.A.84.2015","grass",62
"LM.6.A.84.2015","herb",81
"LM.6.A.84.2015","horsetail",1
"LM.6.A.84.2015","moss",0
"LM.6.A.84.2015","rush",0
"LM.6.A.84.2015","sedge",5
"LM.6.A.84.2015","woodrush",0
"LM.6.A.85.2015","grass",63
"LM.6.A.85.2015","herb",91
"LM.6.A.85.2015","horsetail",1
"LM.6.A.85.2015","moss",0
"LM.6.A.85.2015","rush",0
"LM.6.A.85.2015","sedge",5
"LM.6.A.85.2015","woodrush",0
"LM.6.A.86.2017","grass",58
"LM.6.A.86.2017","herb",52
"LM.6.A.86.2017","horsetail",1
"LM.6.A.86.2017","moss",0
"LM.6.A.86.2017","rush",0
"LM.6.A.86.2017","sedge",1
"LM.6.A.86.2017","woodrush",0
"LM.6.A.96.2016","grass",45
"LM.6.A.96.2016","herb",62
"LM.6.A.96.2016","horsetail",2
"LM.6.A.96.2016","moss",0
"LM.6.A.96.2016","rush",0
"LM.6.A.96.2016","sedge",0
"LM.6.A.96.2016","woodrush",0
"LM.6.B.13.2016","grass",76
"LM.6.B.13.2016","herb",53
"LM.6.B.13.2016","horsetail",0
"LM.6.B.13.2016","moss",0
"LM.6.B.13.2016","rush",42
"LM.6.B.13.2016","sedge",8
"LM.6.B.13.2016","woodrush",0
"LM.6.B.3.2017","grass",64
"LM.6.B.3.2017","herb",67
"LM.6.B.3.2017","horsetail",0
"LM.6.B.3.2017","moss",0
"LM.6.B.3.2017","rush",34
"LM.6.B.3.2017","sedge",1
"LM.6.B.3.2017","woodrush",0
"LM.6.B.47.2015","grass",50
"LM.6.B.47.2015","herb",82
"LM.6.B.47.2015","horsetail",0
"LM.6.B.47.2015","moss",0
"LM.6.B.47.2015","rush",3
"LM.6.B.47.2015","sedge",8
"LM.6.B.47.2015","woodrush",0
"LM.6.B.48.2015","grass",40
"LM.6.B.48.2015","herb",93
"LM.6.B.48.2015","horsetail",0
"LM.6.B.48.2015","moss",0
"LM.6.B.48.2015","rush",20
"LM.6.B.48.2015","sedge",8
"LM.6.B.48.2015","woodrush",0
"LM.6.B.79.2017","grass",29
"LM.6.B.79.2017","herb",75
"LM.6.B.79.2017","horsetail",0
"LM.6.B.79.2017","moss",0
"LM.6.B.79.2017","rush",34
"LM.6.B.79.2017","sedge",6
"LM.6.B.79.2017","woodrush",0
"LM.6.B.84.2016","grass",46
"LM.6.B.84.2016","herb",58
"LM.6.B.84.2016","horsetail",0
"LM.6.B.84.2016","moss",0
"LM.6.B.84.2016","rush",45
"LM.6.B.84.2016","sedge",8
"LM.6.B.84.2016","woodrush",0
"LM.6.B.85.2016","grass",28
"LM.6.B.85.2016","herb",81
"LM.6.B.85.2016","horsetail",0
"LM.6.B.85.2016","moss",0
"LM.6.B.85.2016","rush",37
"LM.6.B.85.2016","sedge",15
"LM.6.B.85.2016","woodrush",0
"LM.6.B.86.2015","grass",60
"LM.6.B.86.2015","herb",88
"LM.6.B.86.2015","horsetail",0
"LM.6.B.86.2015","moss",0
"LM.6.B.86.2015","rush",7
"LM.6.B.86.2015","sedge",14
"LM.6.B.86.2015","woodrush",0
"LM.6.B.96.2017","grass",39
"LM.6.B.96.2017","herb",83
"LM.6.B.96.2017","horsetail",0
"LM.6.B.96.2017","moss",0
"LM.6.B.96.2017","rush",12
"LM.6.B.96.2017","sedge",5
"LM.6.B.96.2017","woodrush",0
"LM.6.C.13.2017","grass",57
"LM.6.C.13.2017","herb",97
"LM.6.C.13.2017","horsetail",0
"LM.6.C.13.2017","moss",0
"LM.6.C.13.2017","rush",9
"LM.6.C.13.2017","sedge",1
"LM.6.C.13.2017","woodrush",0
"LM.6.C.3.2015","grass",70
"LM.6.C.3.2015","herb",69
"LM.6.C.3.2015","horsetail",0
"LM.6.C.3.2015","moss",0
"LM.6.C.3.2015","rush",30
"LM.6.C.3.2015","sedge",5
"LM.6.C.3.2015","woodrush",0
"LM.6.C.47.2016","grass",52
"LM.6.C.47.2016","herb",82
"LM.6.C.47.2016","horsetail",0
"LM.6.C.47.2016","moss",0
"LM.6.C.47.2016","rush",0
"LM.6.C.47.2016","sedge",5
"LM.6.C.47.2016","woodrush",0
"LM.6.C.48.2016","grass",73
"LM.6.C.48.2016","herb",67
"LM.6.C.48.2016","horsetail",0
"LM.6.C.48.2016","moss",0
"LM.6.C.48.2016","rush",3
"LM.6.C.48.2016","sedge",0
"LM.6.C.48.2016","woodrush",0
"LM.6.C.79.2015","grass",66
"LM.6.C.79.2015","herb",85
"LM.6.C.79.2015","horsetail",0
"LM.6.C.79.2015","moss",0
"LM.6.C.79.2015","rush",3
"LM.6.C.79.2015","sedge",5
"LM.6.C.79.2015","woodrush",0
"LM.6.C.84.2017","grass",56
"LM.6.C.84.2017","herb",47
"LM.6.C.84.2017","horsetail",0
"LM.6.C.84.2017","moss",0
"LM.6.C.84.2017","rush",7
"LM.6.C.84.2017","sedge",14
"LM.6.C.84.2017","woodrush",0
"LM.6.C.85.2017","grass",56
"LM.6.C.85.2017","herb",72
"LM.6.C.85.2017","horsetail",0
"LM.6.C.85.2017","moss",0
"LM.6.C.85.2017","rush",5
"LM.6.C.85.2017","sedge",0
"LM.6.C.85.2017","woodrush",0
"LM.6.C.86.2016","grass",57
"LM.6.C.86.2016","herb",51
"LM.6.C.86.2016","horsetail",0
"LM.6.C.86.2016","moss",0
"LM.6.C.86.2016","rush",0
"LM.6.C.86.2016","sedge",0
"LM.6.C.86.2016","woodrush",0
"LM.6.C.96.2015","grass",61
"LM.6.C.96.2015","herb",56
"LM.6.C.96.2015","horsetail",0
"LM.6.C.96.2015","moss",0
"LM.6.C.96.2015","rush",20
"LM.6.C.96.2015","sedge",8
"LM.6.C.96.2015","woodrush",0
"LM.7.A.17.2017","grass",71
"LM.7.A.17.2017","herb",100
"LM.7.A.17.2017","horsetail",0
"LM.7.A.17.2017","moss",0
"LM.7.A.17.2017","rush",11
"LM.7.A.17.2017","sedge",8
"LM.7.A.17.2017","woodrush",0
"LM.7.A.24.2016","grass",72
"LM.7.A.24.2016","herb",51
"LM.7.A.24.2016","horsetail",0
"LM.7.A.24.2016","moss",0
"LM.7.A.24.2016","rush",7
"LM.7.A.24.2016","sedge",0
"LM.7.A.24.2016","woodrush",0
"LM.7.A.24.2017","grass",41
"LM.7.A.24.2017","herb",65
"LM.7.A.24.2017","horsetail",0
"LM.7.A.24.2017","moss",0
"LM.7.A.24.2017","rush",13
"LM.7.A.24.2017","sedge",1
"LM.7.A.24.2017","woodrush",0
"LM.7.A.33.2017","grass",40
"LM.7.A.33.2017","herb",72
"LM.7.A.33.2017","horsetail",0
"LM.7.A.33.2017","moss",0
"LM.7.A.33.2017","rush",23
"LM.7.A.33.2017","sedge",1
"LM.7.A.33.2017","woodrush",0
"LM.7.A.50.2015","grass",56
"LM.7.A.50.2015","herb",26
"LM.7.A.50.2015","horsetail",0
"LM.7.A.50.2015","moss",0
"LM.7.A.50.2015","rush",0
"LM.7.A.50.2015","sedge",11
"LM.7.A.50.2015","woodrush",0
"LM.7.A.59.2015","grass",46
"LM.7.A.59.2015","herb",53
"LM.7.A.59.2015","horsetail",0
"LM.7.A.59.2015","moss",0
"LM.7.A.59.2015","rush",23
"LM.7.A.59.2015","sedge",1
"LM.7.A.59.2015","woodrush",0
"LM.7.A.63.2016","grass",68
"LM.7.A.63.2016","herb",65
"LM.7.A.63.2016","horsetail",0
"LM.7.A.63.2016","moss",0
"LM.7.A.63.2016","rush",7
"LM.7.A.63.2016","sedge",10
"LM.7.A.63.2016","woodrush",0
"LM.7.A.98.2015","grass",60
"LM.7.A.98.2015","herb",86
"LM.7.A.98.2015","horsetail",0
"LM.7.A.98.2015","moss",0
"LM.7.A.98.2015","rush",30
"LM.7.A.98.2015","sedge",5
"LM.7.A.98.2015","woodrush",0
"LM.7.A.99.2016","grass",76
"LM.7.A.99.2016","herb",57
"LM.7.A.99.2016","horsetail",0
"LM.7.A.99.2016","moss",0
"LM.7.A.99.2016","rush",17
"LM.7.A.99.2016","sedge",0
"LM.7.A.99.2016","woodrush",0
"LM.7.B.17.2015","grass",61
"LM.7.B.17.2015","herb",62
"LM.7.B.17.2015","horsetail",0
"LM.7.B.17.2015","moss",0
"LM.7.B.17.2015","rush",8
"LM.7.B.17.2015","sedge",14
"LM.7.B.17.2015","woodrush",0
"LM.7.B.24.2015","grass",26
"LM.7.B.24.2015","herb",51
"LM.7.B.24.2015","horsetail",0
"LM.7.B.24.2015","moss",0
"LM.7.B.24.2015","rush",3
"LM.7.B.24.2015","sedge",1
"LM.7.B.24.2015","woodrush",0
"LM.7.B.33.2015","grass",45
"LM.7.B.33.2015","herb",70
"LM.7.B.33.2015","horsetail",0
"LM.7.B.33.2015","moss",0
"LM.7.B.33.2015","rush",42
"LM.7.B.33.2015","sedge",1
"LM.7.B.33.2015","woodrush",0
"LM.7.B.50.2016","grass",82
"LM.7.B.50.2016","herb",64
"LM.7.B.50.2016","horsetail",0
"LM.7.B.50.2016","moss",0
"LM.7.B.50.2016","rush",3
"LM.7.B.50.2016","sedge",0
"LM.7.B.50.2016","woodrush",0
"LM.7.B.50.2017","grass",42
"LM.7.B.50.2017","herb",73
"LM.7.B.50.2017","horsetail",0
"LM.7.B.50.2017","moss",0
"LM.7.B.50.2017","rush",7
"LM.7.B.50.2017","sedge",0
"LM.7.B.50.2017","woodrush",0
"LM.7.B.59.2016","grass",71
"LM.7.B.59.2016","herb",68
"LM.7.B.59.2016","horsetail",0
"LM.7.B.59.2016","moss",0
"LM.7.B.59.2016","rush",12
"LM.7.B.59.2016","sedge",8
"LM.7.B.59.2016","woodrush",0
"LM.7.B.59.2017","grass",58
"LM.7.B.59.2017","herb",78
"LM.7.B.59.2017","horsetail",0
"LM.7.B.59.2017","moss",0
"LM.7.B.59.2017","rush",12
"LM.7.B.59.2017","sedge",0
"LM.7.B.59.2017","woodrush",0
"LM.7.B.98.2016","grass",85
"LM.7.B.98.2016","herb",95
"LM.7.B.98.2016","horsetail",0
"LM.7.B.98.2016","moss",0
"LM.7.B.98.2016","rush",0
"LM.7.B.98.2016","sedge",8
"LM.7.B.98.2016","woodrush",0
"LM.7.B.98.2017","grass",45
"LM.7.B.98.2017","herb",101
"LM.7.B.98.2017","horsetail",0
"LM.7.B.98.2017","moss",0
"LM.7.B.98.2017","rush",0
"LM.7.B.98.2017","sedge",14
"LM.7.B.98.2017","woodrush",0
"LM.7.C.17.2016","grass",56
"LM.7.C.17.2016","herb",56
"LM.7.C.17.2016","horsetail",0
"LM.7.C.17.2016","moss",0
"LM.7.C.17.2016","rush",42
"LM.7.C.17.2016","sedge",5
"LM.7.C.17.2016","woodrush",0
"LM.7.C.24.2015","grass",67
"LM.7.C.24.2015","herb",47
"LM.7.C.24.2015","horsetail",0
"LM.7.C.24.2015","moss",0
"LM.7.C.24.2015","rush",12
"LM.7.C.24.2015","sedge",5
"LM.7.C.24.2015","woodrush",0
"LM.7.C.24.2016","grass",37
"LM.7.C.24.2016","herb",53
"LM.7.C.24.2016","horsetail",0
"LM.7.C.24.2016","moss",0
"LM.7.C.24.2016","rush",34
"LM.7.C.24.2016","sedge",1
"LM.7.C.24.2016","woodrush",0
"LM.7.C.24.2017","grass",49
"LM.7.C.24.2017","herb",79
"LM.7.C.24.2017","horsetail",0
"LM.7.C.24.2017","moss",0
"LM.7.C.24.2017","rush",7
"LM.7.C.24.2017","sedge",14
"LM.7.C.24.2017","woodrush",0
"LM.7.C.33.2016","grass",36
"LM.7.C.33.2016","herb",41
"LM.7.C.33.2016","horsetail",0
"LM.7.C.33.2016","moss",0
"LM.7.C.33.2016","rush",34
"LM.7.C.33.2016","sedge",5
"LM.7.C.33.2016","woodrush",0
"LM.7.C.63.2015","grass",63
"LM.7.C.63.2015","herb",30
"LM.7.C.63.2015","horsetail",0
"LM.7.C.63.2015","moss",0
"LM.7.C.63.2015","rush",12
"LM.7.C.63.2015","sedge",1
"LM.7.C.63.2015","woodrush",0
"LM.7.C.63.2017","grass",41
"LM.7.C.63.2017","herb",58
"LM.7.C.63.2017","horsetail",0
"LM.7.C.63.2017","moss",0
"LM.7.C.63.2017","rush",3
"LM.7.C.63.2017","sedge",0
"LM.7.C.63.2017","woodrush",0
"LM.7.C.99.2015","grass",66
"LM.7.C.99.2015","herb",54
"LM.7.C.99.2015","horsetail",0
"LM.7.C.99.2015","moss",0
"LM.7.C.99.2015","rush",20
"LM.7.C.99.2015","sedge",1
"LM.7.C.99.2015","woodrush",0
"LM.7.C.99.2017","grass",51
"LM.7.C.99.2017","herb",76
"LM.7.C.99.2017","horsetail",0
"LM.7.C.99.2017","moss",0
"LM.7.C.99.2017","rush",12
"LM.7.C.99.2017","sedge",14
"LM.7.C.99.2017","woodrush",0
"LM.8.A.12.2016","grass",56
"LM.8.A.12.2016","herb",40
"LM.8.A.12.2016","horsetail",0
"LM.8.A.12.2016","moss",0
"LM.8.A.12.2016","rush",0
"LM.8.A.12.2016","sedge",1
"LM.8.A.12.2016","woodrush",0
"LM.8.A.16.2015","grass",66
"LM.8.A.16.2015","herb",55
"LM.8.A.16.2015","horsetail",1
"LM.8.A.16.2015","moss",0
"LM.8.A.16.2015","rush",0
"LM.8.A.16.2015","sedge",5
"LM.8.A.16.2015","woodrush",0
"LM.8.A.31.2016","grass",59
"LM.8.A.31.2016","herb",63
"LM.8.A.31.2016","horsetail",0
"LM.8.A.31.2016","moss",0
"LM.8.A.31.2016","rush",45
"LM.8.A.31.2016","sedge",0
"LM.8.A.31.2016","woodrush",0
"LM.8.A.42.2015","grass",55
"LM.8.A.42.2015","herb",60
"LM.8.A.42.2015","horsetail",0
"LM.8.A.42.2015","moss",0
"LM.8.A.42.2015","rush",7
"LM.8.A.42.2015","sedge",5
"LM.8.A.42.2015","woodrush",0
"LM.8.A.45.2017","grass",97
"LM.8.A.45.2017","herb",78
"LM.8.A.45.2017","horsetail",0
"LM.8.A.45.2017","moss",0
"LM.8.A.45.2017","rush",0
"LM.8.A.45.2017","sedge",14
"LM.8.A.45.2017","woodrush",0
"LM.8.A.47.2016","grass",41
"LM.8.A.47.2016","herb",42
"LM.8.A.47.2016","horsetail",0
"LM.8.A.47.2016","moss",0
"LM.8.A.47.2016","rush",0
"LM.8.A.47.2016","sedge",1
"LM.8.A.47.2016","woodrush",1
"LM.8.A.66.2017","grass",67
"LM.8.A.66.2017","herb",81
"LM.8.A.66.2017","horsetail",0
"LM.8.A.66.2017","moss",0
"LM.8.A.66.2017","rush",0
"LM.8.A.66.2017","sedge",1
"LM.8.A.66.2017","woodrush",0
"LM.8.A.73.2015","grass",72
"LM.8.A.73.2015","herb",73
"LM.8.A.73.2015","horsetail",0
"LM.8.A.73.2015","moss",0
"LM.8.A.73.2015","rush",20
"LM.8.A.73.2015","sedge",5
"LM.8.A.73.2015","woodrush",0
"LM.8.A.91.2017","grass",62
"LM.8.A.91.2017","herb",59
"LM.8.A.91.2017","horsetail",0
"LM.8.A.91.2017","moss",0
"LM.8.A.91.2017","rush",0
"LM.8.A.91.2017","sedge",5
"LM.8.A.91.2017","woodrush",0
"LM.8.B.12.2017","grass",64
"LM.8.B.12.2017","herb",48
"LM.8.B.12.2017","horsetail",0
"LM.8.B.12.2017","moss",0
"LM.8.B.12.2017","rush",34
"LM.8.B.12.2017","sedge",0
"LM.8.B.12.2017","woodrush",0
"LM.8.B.16.2016","grass",44
"LM.8.B.16.2016","herb",46
"LM.8.B.16.2016","horsetail",0
"LM.8.B.16.2016","moss",0
"LM.8.B.16.2016","rush",16
"LM.8.B.16.2016","sedge",5
"LM.8.B.16.2016","woodrush",0
"LM.8.B.31.2017","grass",39
"LM.8.B.31.2017","herb",77
"LM.8.B.31.2017","horsetail",0
"LM.8.B.31.2017","moss",0
"LM.8.B.31.2017","rush",2
"LM.8.B.31.2017","sedge",1
"LM.8.B.31.2017","woodrush",0
"LM.8.B.42.2016","grass",66
"LM.8.B.42.2016","herb",50
"LM.8.B.42.2016","horsetail",0
"LM.8.B.42.2016","moss",0
"LM.8.B.42.2016","rush",3
"LM.8.B.42.2016","sedge",0
"LM.8.B.42.2016","woodrush",0
"LM.8.B.45.2015","grass",68
"LM.8.B.45.2015","herb",47
"LM.8.B.45.2015","horsetail",0
"LM.8.B.45.2015","moss",0
"LM.8.B.45.2015","rush",42
"LM.8.B.45.2015","sedge",14
"LM.8.B.45.2015","woodrush",0
"LM.8.B.47.2017","grass",51
"LM.8.B.47.2017","herb",76
"LM.8.B.47.2017","horsetail",0
"LM.8.B.47.2017","moss",0
"LM.8.B.47.2017","rush",3
"LM.8.B.47.2017","sedge",1
"LM.8.B.47.2017","woodrush",0
"LM.8.B.53.2016","grass",60
"LM.8.B.53.2016","herb",28
"LM.8.B.53.2016","horsetail",0
"LM.8.B.53.2016","moss",0
"LM.8.B.53.2016","rush",34
"LM.8.B.53.2016","sedge",8
"LM.8.B.53.2016","woodrush",0
"LM.8.B.66.2015","grass",64
"LM.8.B.66.2015","herb",55
"LM.8.B.66.2015","horsetail",0
"LM.8.B.66.2015","moss",0
"LM.8.B.66.2015","rush",3
"LM.8.B.66.2015","sedge",1
"LM.8.B.66.2015","woodrush",0
"LM.8.B.91.2015","grass",68
"LM.8.B.91.2015","herb",58
"LM.8.B.91.2015","horsetail",0
"LM.8.B.91.2015","moss",0
"LM.8.B.91.2015","rush",3
"LM.8.B.91.2015","sedge",14
"LM.8.B.91.2015","woodrush",0
"LM.8.C.12.2015","grass",49
"LM.8.C.12.2015","herb",49
"LM.8.C.12.2015","horsetail",0
"LM.8.C.12.2015","moss",0
"LM.8.C.12.2015","rush",12
"LM.8.C.12.2015","sedge",1
"LM.8.C.12.2015","woodrush",0
